,1,2,3,4,5,6,7,8
773,174,179,5,7,171,180,179,178
774,174,179,5,7,171,180,179,178
775,174,179,5,7,171,180,180,178
776,174,179,5,7,171,180,180,179
777,175,179,5,7,171,180,179,179
778,175,179,5,7,170,180,179,178
779,175,179,5,7,170,179,179,178
780,174,179,5,7,170,179,179,178
781,174,179,5,6,171,180,179,178
782,174,179,5,6,173,180,180,178
783,174,179,4,7,174,179,180,178
784,175,180,4,7,175,178,180,178
785,174,180,4,7,177,176,179,179
786,175,179,3,8,179,173,178,180
787,175,179,2,8,178,170,176,178
788,175,178,1,10,175,167,175,176
789,175,177,2,10,173,165,176,176
790,177,176,4,12,170,161,175,174
791,178,177,6,14,166,156,174,171
792,179,179,8,17,162,151,171,169
793,180,180,10,19,158,146,169,167
794,180,179,11,20,155,141,168,163
795,180,178,13,22,150,137,165,162
796,177,177,14,24,147,135,164,162
797,175,176,16,26,146,131,167,161
798,176,176,19,28,144,125,168,155
799,177,176,21,30,142,121,167,153
800,177,175,23,33,139,118,167,153
801,178,175,26,36,133,113,164,151
802,178,175,30,39,130,112,166,155
803,177,175,32,42,127,110,167,154
804,174,175,35,45,121,108,165,150
805,173,176,36,46,116,106,159,149
806,173,176,38,48,114,104,161,145
807,173,177,39,49,114,104,162,147
808,173,176,39,49,114,105,160,149
809,173,177,37,47,117,107,160,150
810,174,175,33,43,121,108,160,153
811,177,176,29,40,126,112,160,155
812,178,177,24,34,138,116,167,153
813,178,177,19,29,143,122,165,154
814,178,178,15,25,147,133,163,162
815,180,179,12,21,153,141,165,165
816,180,179,9,17,162,151,170,170
817,180,178,5,13,169,159,172,173
818,178,176,1,9,176,166,175,175
819,177,177,2,6,178,174,179,178
820,175,178,4,6,175,177,180,180
821,175,178,4,6,173,180,180,177
822,174,178,4,6,172,180,179,176
823,174,178,4,6,172,180,179,176
824,174,178,4,6,172,179,179,176
825,175,178,4,6,171,179,179,176
826,175,178,4,6,171,179,179,176
827,175,178,4,6,171,179,179,176
828,175,178,4,6,171,179,179,177
829,175,178,4,6,171,180,179,177
830,176,178,4,6,171,180,179,177
831,176,179,4,7,171,180,179,177
832,175,179,4,7,172,180,180,178
833,174,179,4,7,174,178,180,178
834,174,179,4,7,175,177,180,179
835,173,179,4,7,176,176,180,179
836,173,179,4,7,177,175,179,178
837,174,180,4,7,178,175,179,179
838,175,180,3,7,178,174,179,180
839,176,180,3,8,180,172,178,180
840,177,179,1,8,178,170,177,178
841,177,178,1,9,177,167,177,176
842,177,177,2,10,175,165,178,175
843,177,176,3,11,172,161,177,174
844,178,177,5,13,168,158,176,173
845,179,177,8,16,162,153,170,171
846,180,179,9,18,158,149,168,170
847,180,178,10,19,155,146,167,170
848,180,177,12,20,152,142,166,168
849,178,177,13,22,150,140,166,167
850,176,176,14,23,148,139,166,170
851,174,175,16,25,146,134,167,168
852,174,175,19,28,143,129,167,164
853,174,175,20,31,140,125,167,162
854,176,175,23,33,138,121,167,161
855,178,175,26,35,133,116,165,156
856,179,175,30,38,130,113,166,156
857,179,175,32,41,128,110,166,153
858,175,174,33,41,125,109,166,152
859,173,176,35,43,122,106,164,148
860,173,176,36,45,118,105,161,146
861,173,178,36,46,115,103,157,143
862,172,178,37,48,110,101,152,137
863,172,177,38,48,111,102,155,134
864,173,178,39,50,112,100,156,138
865,172,178,38,50,112,100,156,136
866,173,178,37,48,114,101,158,139
867,173,177,36,45,118,104,158,143
868,175,176,33,41,124,108,161,147
869,177,177,28,37,133,112,166,147
870,168,176,23,32,138,120,165,154
871,175,176,19,27,144,127,163,158
872,178,177,15,23,149,135,162,160
873,180,178,11,19,157,146,166,165
874,179,179,9,15,165,154,169,169
875,180,177,5,12,172,161,172,170
876,178,177,2,10,176,165,174,171
877,176,177,2,7,179,172,177,176
878,176,178,4,7,175,177,179,180
879,177,179,4,7,173,180,180,177
880,177,180,4,7,171,180,179,177
881,177,180,5,6,171,180,178,177
882,176,180,5,6,171,180,178,177
883,176,179,5,7,171,180,179,177
884,175,179,5,6,171,180,179,177
885,175,178,6,6,171,180,179,177
886,175,178,6,6,171,180,180,177
887,175,178,7,6,171,180,179,178
888,176,177,8,5,171,180,179,179
889,177,176,8,5,172,179,180,180
890,177,174,9,5,173,178,178,180
891,178,173,9,4,174,179,176,180
892,179,174,9,4,176,178,175,180
893,179,173,9,5,178,177,174,180
894,179,171,9,5,180,175,175,179
895,180,170,9,5,180,176,175,179
896,180,171,10,5,178,177,175,179
897,180,170,10,5,176,176,177,175
898,179,170,9,5,175,172,179,166
899,180,170,9,4,175,171,180,163
900,180,172,9,6,176,171,179,165
901,178,174,7,7,180,169,178,169
902,178,176,6,9,179,169,178,173
903,177,177,5,11,176,164,177,171
904,178,177,3,15,170,158,173,170
905,174,178,4,23,160,147,170,165
906,172,179,10,30,152,136,169,158
907,172,179,17,38,143,122,164,150
908,168,180,20,46,128,110,143,141
909,169,178,21,49,129,103,144,131
910,169,177,19,48,127,96,144,118
911,169,176,18,47,122,92,139,110
912,170,175,17,46,121,92,137,106
913,172,175,17,45,116,90,129,102
914,173,174,16,44,115,88,126,97
915,172,174,15,43,114,85,124,93
